AREASYMBOL,SPATIALVER,MUSYM,MUKEY,MUKEY_1,Silt
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",KuD,"363206","363206",28.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",SmD,"363231","363231",18.70000000000
TX041,"5",TuA,"363237","363237",28.20000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",RtC,"363222","363222",27.20000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",ZaD,"363258","363258",32.10000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",SmD,"363231","363231",18.70000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",KuC,"363205","363205",28.20000000000
TX041,"5",KuC,"363205","363205",28.20000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",RsC,"363220","363220",32.00000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",CrB2,"363189","363189",36.20000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",RsD,"363221","363221",33.40000000000
TX041,"5",ZaC2,"363257","363257",31.20000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",ZcD,"363261","363261",30.90000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",LuD,"363209","363209",29.20000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",Uh,"363246","363246",39.10000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",RbA,"363216","363216",27.10000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",GrC2,"363198","363198",21.40000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",RbA,"363216","363216",27.10000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",AxB,"363174","363174",26.20000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",NvB,"363212","363212",17.40000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",ScC,"363226","363226",25.80000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",Ur,"363247","363247",0.00000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",Us,"363248","363248",0.00000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",Ur,"363247","363247",0.00000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",GvC,"363200","363200",32.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",SnB,"363232","363232",25.50000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",AxB,"363174","363174",26.20000000000
TX041,"5",Sa,"363224","363224",35.20000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",NvB,"363212","363212",17.40000000000
TX041,"5",NvB,"363212","363212",17.40000000000
TX041,"5",RsD,"363221","363221",33.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",TgB,"363236","363236",27.20000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",TgB,"363236","363236",27.20000000000
TX041,"5",RtC,"363222","363222",27.20000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",DfC,"363191","363191",12.80000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",EuB,"363194","363194",14.50000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",BuB,"363181","363181",28.80000000000
TX041,"5",GvC,"363200","363200",32.40000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",KuD,"363206","363206",28.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",SnB,"363232","363232",25.50000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",BwD,"363184","363184",28.20000000000
TX041,"5",RtC,"363222","363222",27.20000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",EuB,"363194","363194",14.50000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",RtC,"363222","363222",27.20000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",RtC,"363222","363222",27.20000000000
TX041,"5",RsD,"363221","363221",33.40000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",GvC,"363200","363200",32.40000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",ZaD,"363258","363258",32.10000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",TuA,"363237","363237",28.20000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",DuC,"363193","363193",12.90000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",RsC,"363220","363220",32.00000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",DuC,"363193","363193",12.90000000000
TX041,"5",ZaC2,"363257","363257",31.20000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",KuC,"363205","363205",28.20000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",RuC,"363223","363223",23.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",SmD,"363231","363231",18.70000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",AxB,"363174","363174",26.20000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",ZcD,"363261","363261",30.90000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",ZaC2,"363257","363257",31.20000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",RsC,"363220","363220",32.00000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",Uh,"363246","363246",39.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",DmA,"363192","363192",27.90000000000
TX041,"5",BeA,"363175","363175",30.40000000000
TX041,"5",DmA,"363192","363192",27.90000000000
TX041,"5",DfC,"363191","363191",12.80000000000
TX041,"5",FaB,"363195","363195",26.80000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",BuA,"363180","363180",28.60000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",DuC,"363193","363193",12.90000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",Us,"363248","363248",0.00000000000
TX041,"5",Sb,"363225","363225",35.20000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",RsD,"363221","363221",33.40000000000
TX041,"5",BrB,"363179","363179",28.40000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",ShA,"363227","363227",34.30000000000
TX041,"5",DfC,"363191","363191",12.80000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",EuB,"363194","363194",14.50000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",NvB,"363212","363212",17.40000000000
TX041,"5",RsD,"363221","363221",33.40000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",Sa,"363224","363224",35.20000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",Sa,"363224","363224",35.20000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",RsC,"363220","363220",32.00000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",TgB,"363236","363236",27.20000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",MrA,"363211","363211",30.10000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",DfC,"363191","363191",12.80000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",ChD,"363186","363186",17.80000000000
TX041,"5",BeA,"363175","363175",30.40000000000
TX041,"5",RbA,"363216","363216",27.10000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",NvB,"363212","363212",17.40000000000
TX041,"5",ZuB,"363262","363262",28.90000000000
TX041,"5",GrD,"363199","363199",24.80000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",DuC,"363193","363193",12.90000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",ScC,"363226","363226",25.80000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",BwD,"363184","363184",28.20000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",FaB,"363195","363195",26.80000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",ReC,"363217","363217",21.30000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",LuB,"363208","363208",36.50000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",KuC,"363205","363205",28.20000000000
TX041,"5",DeA,"363190","363190",32.30000000000
TX041,"5",LuB,"363208","363208",36.50000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",BeA,"363175","363175",30.40000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",LuB,"363208","363208",36.50000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",LuB,"363208","363208",36.50000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",LfA,"363207","363207",33.40000000000
TX041,"5",RsC,"363220","363220",32.00000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",CrB,"363188","363188",26.40000000000
TX041,"5",LuB,"363208","363208",36.50000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",SpB,"363233","363233",22.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",BeA,"363175","363175",30.40000000000
TX041,"5",RsD,"363221","363221",33.40000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",Ka,"363203","363203",21.00000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",MaA,"363210","363210",30.40000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",RsC,"363220","363220",32.00000000000
TX041,"5",KrD,"363204","363204",9.40000000000
TX041,"5",W,"363255","363255",0.00000000000
TX041,"5",BuA,"363180","363180",28.60000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",RaB,"363215","363215",17.10000000000
TX041,"5",SkB,"363229","363229",20.90000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",Pt,"363214","363214",0.00000000000
TX041,"5",SnB,"363232","363232",25.50000000000
TX041,"5",TaA,"363235","363235",28.40000000000
TX041,"5",SmC,"363230","363230",18.60000000000
TX041,"5",DfC,"363191","363191",12.80000000000
TX041,"5",KrD,"363204","363204",9.40000000000
TX041,"5",ScC,"363226","363226",25.80000000000
TX041,"5",ScC,"363226","363226",25.80000000000
TX041,"5",BwC,"363183","363183",22.70000000000
TX041,"5",RoB,"363218","363218",19.00000000000
TX041,"5",SnB,"363232","363232",25.50000000000
TX041,"5",Sa,"363224","363224",35.20000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
TX041,"5",Ur,"363247","363247",0.00000000000
TX041,"5",Pt,"363214","363214",0.00000000000
TX041,"5",ChC,"363185","363185",21.10000000000
TX041,"5",WzA,"363253","363253",30.10000000000
TX041,"5",ZaB,"363256","363256",28.60000000000
TX041,"5",BuB,"363181","363181",28.80000000000
TX041,"5",PaC,"363213","363213",12.80000000000
TX041,"5",DuC,"363193","363193",12.90000000000
TX041,"5",BoB,"363178","363178",29.40000000000
TX041,"5",AxB,"363174","363174",26.20000000000
TX041,"5",GvC,"363200","363200",32.40000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",BeB,"363176","363176",27.70000000000
TX041,"5",GrC,"363197","363197",29.70000000000
TX041,"5",ZcB,"363260","363260",30.80000000000
